post_text,post_id,user_id,username,reply_to_post_num,topic_id,post_num,reply_count,created_at,updated_at,num_reads,topic_slug,forum_name
This is an urgent issue. When you deliver to different store e.g. a bakery chain or coffee shop chain.  Please adjust.  Thanks in advance ,87464,9981,harald,,9403,12,1,2019-01-10T12:33:53.619Z,2019-01-10T12:33:53.619Z,23,delivery-address-site-address-on-sales-invoices,quickfile
"Hi [@harald](/u/harald) Many of our features come from user feedback, so thank you for taking the time to comment and show your support for this feature. We don’t have any plans to add this at the moment. Perhaps one of our other features could help in the meantime, such as an invoice comment line? ",87467,3328,QFMathew,12,9403,13,0,2019-01-10T12:39:08.267Z,2019-01-10T12:39:08.267Z,22,delivery-address-site-address-on-sales-invoices,quickfile
The ability to have a different delivery address to the invoice address would be very useful. A lot of our customers have “head offices” so identifying where goods where delivered would be aided by this… ,87783,9998,Oggie,,9403,14,0,2019-01-14T12:44:23.096Z,2019-01-14T12:44:23.096Z,23,delivery-address-site-address-on-sales-invoices,quickfile
"we would love to see a separate delivery address section. This a very common feature on all invoicing platforms. We provide furniture to landlords and estate agents, so the billing and delivery address is always different. ",94431,10838,wajid,,9403,15,0,2019-03-25T11:41:25.929Z,2019-03-25T11:42:00.665Z,23,delivery-address-site-address-on-sales-invoices,quickfile
i also would really benefit from delivery address option ,94781,10882,curotec1,,9403,16,0,2019-03-28T09:54:58.665Z,2019-03-28T09:54:58.665Z,21,delivery-address-site-address-on-sales-invoices,quickfile
any news yet on adding a delivery address option? It would be so useful ,102352,11538,Saws,4,9403,17,0,2019-06-13T14:18:39.322Z,2019-06-13T14:18:39.322Z,19,delivery-address-site-address-on-sales-invoices,quickfile
"Ahh…  I’ve just discovered that this is an issue.  It’s very common to have different contact names for invoicing and delivery, and quite common to have entirely different addresses too. This does need addressing…  I’m assuming that the workaround is to ‘Modify Address’, then view/print delivery note?? ",116144,12806,andythornton,,9403,18,2,2019-11-15T14:57:23.899Z,2019-11-15T14:57:23.899Z,14,delivery-address-site-address-on-sales-invoices,quickfile
"Hi [@andythornton](/u/andythornton), Yes that would be the best workaround for the time being ",116199,10655,QFBeth,18,9403,19,0,2019-11-15T15:12:49.664Z,2019-11-15T15:12:49.664Z,14,delivery-address-site-address-on-sales-invoices,quickfile
I find it a lot easier to use an invoice comment line as delivery/site address. Saves modifying client invoice details and saves me having to remember what is set to what for what reason! ,116630,655,Lurch,18,9403,20,0,2019-11-21T15:14:34.642Z,2019-11-21T15:14:34.642Z,13,delivery-address-site-address-on-sales-invoices,quickfile
"I have tried to link a Tide Account using Open Banking. The link process appeared to work correctly, I was transferred to the Tide Account, approved the account to link and was rerurned to QF. Viewing the accounts on Open Banking the Tide Account shows as being linked for 90 days, the account credentials are there but it also states the account is “Not linked”. Can someone advise please? ",129647,12353,JTLtd,,35660,1,0,2020-06-06T10:21:06.648Z,2020-06-08T10:28:06.016Z,7,linked-bank-account-not-working,quickfile
"Hi [@JTLtd](/u/jtltd) There’s 2 parts to the set up process:  1. Authorising the feed (which it sounds like you’ve done)  2. Linking the individual bank account with your QuickFile bank account With part 2, this involves going to the bank statement view in QuickFile, selecting **More Options** and then **Activate Bank Feed**. You should then have the option to select the correct bank account from Tide. One thing to ensure, is when viewing the bank statement view in QuickFile, check that you see the Tide logo. If you don’t see this, you’ll first have to set this before linking the bank feed ( **More Options** >> **Settings** ). ",129693,3328,QFMathew,,35660,2,0,2020-06-08T08:06:20.812Z,2020-06-08T08:06:20.812Z,7,linked-bank-account-not-working,quickfile
Many thanks all seems to be sorted now ,129704,12353,JTLtd,,35660,3,0,2020-06-08T10:20:59.496Z,2020-06-08T10:20:59.496Z,6,linked-bank-account-not-working,quickfile
"I have a Quickfile account and have successfully activated my account with Clydesdale Bank. I have a messagge that says  "" A Direct Feed is now available for this bank""  Please go to the page to connect your bank to QuickFile. Once connected you can return here to link the authorised account to this QuickFile bank account. However it is not working.  Roy Ferris ",129447,13243,Roy.Ferris,,35617,1,0,2020-06-04T09:30:34.766Z,2020-06-04T10:13:23.536Z,9,clydesdale-bank-feed-not-working-following-activation,quickfile
"Hi [Roy.Ferris](https://community.quickfile.co.uk/u/Roy.Ferris),  What is not working? Can you not connect your bank to quickfile or can you not link the bank feed (which you have to connect to your bank first) to your bank account in quickfile?  May this article helps: ![](/user_avatar/community.quickfile.co.uk/glenn/40/11888_2.png) [Managing Open Banking Feeds](https://community.quickfile.co.uk/t/managing-open-banking- feeds/24052) [Banking](/c/knowledgebase/banking) > What is Open Banking? Open Banking has been designed to provide a secure and > convenient way to share your bank transactions, without the need to entrust > your bank login credentials with a third party. You can see a full list of > our supported banks and financial institutions here. [Supported Open Banking > feeds](https://www.quickfile.co.uk/openbanking/providers) In a nutshell Open > Banking will allow you to do the following: Setup a bank feed with one or > more of the supported banks Have your bank transactions automatically import > into your Quic… ",129449,10457,rhc,,35617,2,0,2020-06-04T09:42:59.204Z,2020-06-04T09:42:59.204Z,9,clydesdale-bank-feed-not-working-following-activation,quickfile
"We are aware that Yorkshire Bank are experiencing issues at the moment and I suspect as they’re part of the same banking group, this may also affect Clydesdale. Can you let me know exactly what happens when you completed the consent screens on Clydesdale? Are you being redirected to the QuickFile homepage? ",129459,2,Glenn,,35617,3,1,2020-06-04T10:32:27.826Z,2020-06-04T10:32:27.826Z,8,clydesdale-bank-feed-not-working-following-activation,quickfile
![](https://community.quickfile.co.uk/user_avatar/community.quickfile.co.uk/glenn/40/11888_2.png) Glenn: > Are you being redirected to the QuickFile homepage? Yes and then I logon to my account but still same problem. I have contacted the Bank and they say it is a Quickfile problem as the Bank feeds are authorised by them. Roy Ferris ,129463,13243,Roy.Ferris,,35617,4,1,2020-06-04T10:57:44.238Z,2020-06-04T10:57:44.238Z,8,clydesdale-bank-feed-not-working-following-activation,quickfile
"Thanks [@Roy.Ferris](/u/roy.ferris). Just to confirm, the issue is on the bank’s side rather than our end. But we’re actively working with the bank to try and get this resolved. ",129471,3328,QFMathew,4,35617,5,0,2020-06-04T11:43:50.965Z,2020-06-04T11:43:50.965Z,8,clydesdale-bank-feed-not-working-following-activation,quickfile
Hi I have just spoken to the Bank and again they claiam the problem is with Quickfile. They confirm that Quickfile is sucessfully acessingn the Bank account and that the download of the transactions is part of the Quickfile software and they are unable to assist with the problem. If you can give a name of the support that you are dealing with they will allow me to speak with that person. Thanks Roy Ferris. ,129477,13243,Roy.Ferris,,35617,6,2,2020-06-04T12:43:33.284Z,2020-06-04T12:43:33.284Z,8,clydesdale-bank-feed-not-working-following-activation,quickfile
"Hi [@Roy.Ferris](/u/roy.ferris) Unfortunately, I don’t believe the team we deal with aren’t able to deal with customers direct. To confirm the issue however, to give you a bit of context on the issue, when you try to connect a bank (any bank) through Open Banking, we’ll redirect you to the bank itself to authorise the account. When you authorise the feed, the bank will return you to a specific page which we tell them. Unfortunately, they’re not using the full link we’re providing to them, which is what’s causing you to see the home page. Due to this, we’re not able to get any of the data they’re supposed to be supplying to let us access your accounts for the feed. ![](https://community.quickfile.co.uk/letter_avatar_proxy/v4/letter/r/77aa72/40.png) Roy.Ferris: > They confirm that Quickfile is sucessfully acessingn the Bank account and > that the download of the transactions is part of the Quickfile software and > they are unable to assist with the problem If the connection wasn’t complete (which seems to be the case on your account), then we wouldn’t be able to check the transactions. But if the link is already in place, then this would work fine. It’s the actual authorisation process that the issue is with. But it’s the bank not using the correct return link. ",129478,3328,QFMathew,6,35617,7,0,2020-06-04T12:50:15.602Z,2020-06-04T12:50:15.602Z,7,clydesdale-bank-feed-not-working-following-activation,quickfile
"Hi [@Roy.Ferris](/u/roy.ferris) We have been chasing this issue with CYBG and are awaiting for a response from their technical team. Just to clarify, the consent screens are working correctly on their website however they are incorrectly returning users to our home screen with the authentication code. The code does not get processed correctly as they are routing users back to the incorrect screen. We’ve supplied all technical info to CYBG and their teams are actively looking into this. We’ll keep you posted with further developments. Regards  Glenn ",129709,2,Glenn,6,35617,8,0,2020-06-08T10:57:36.802Z,2020-06-08T10:57:36.802Z,7,clydesdale-bank-feed-not-working-following-activation,quickfile
"Hi All I’m going to be using 1 company with two different brand names, as each one will operate in a different way. Is there a way I can send my customers different branded invoices depending on the type of product or service they buy from us? Thanks ",129731,11902,WicstunElectrical,,35689,1,0,2020-06-08T15:12:46.415Z,2020-06-08T15:31:47.231Z,10,trading-under-two-brand-names,quickfile
